,id,date,city,state,type,ideology,subideology,group,description,image
146,67964,10/12/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"While walking in their neighborhood on Yom Kippur, a family was targeted by a man who drove by and yelled at them, including, ""You all must be fucking Jews"" and ""Fucking idiot Jews.""",
147,67965,10/12/2024,Skokie,IL,Antisemitic Incident:Harassment,,,,"An individual driving by shouted, ""Heil Hitler"" at a Jewish person walking home from synagogue after Yom Kippur.",
148,67966,10/12/2024,Central,LA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed propaganda around a residential area that read: ""Every single aspect of gun control is Jewish"" and ""Every single aspect of mass migration is Jewish.""",
149,67967,10/12/2024,Newton,MA,Antisemitic Incident:Vandalism,,,,"An individual tore down yard signs raising awareness for kidnapping victims of the October 7, 2023, Hamas attack and condemning antisemitism.",
150,67968,10/12/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Individuals associated with the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during shabbat services.,
151,67969,10/12/2024,Glassboro,NJ,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorpost of a Jewish student's dorm room and thrown down the stairs at Rowan University.,
152,67970,10/12/2024,Brooklyn,NY,Antisemitic Incident:Assault,,,,"An individual swerved their car aggressively towards a visibly Jewish pedestrian and shouted, ""I'm gonna kill you Jews.""",
153,67971,10/12/2024,Portland,OR,Antisemitic Incident:Vandalism,,,,"Graffiti was written on a table at a public park that read: ""Death to Israelites.""",
154,67972,10/12/2024,Holland,PA,Antisemitic Incident:Vandalism,,,,A swastika was drawn in chalk on the ground at an elementary school.,
155,67956,10/11/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,A Star of David was spray-painted on a Jewish homeowner's garage.,
156,67957,10/11/2024,Frederick,MD,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorpost of a Jewish household's apartment and thrown down the stairs.,
157,67958,10/11/2024,Morrisville,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was spray-painted on a trailer.,
158,67959,10/11/2024,Minneapolis,MN,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorpost of a Jewish student's dorm room at the University of Minnesota.,
159,67960,10/11/2024,Clinton,NY,Antisemitic Incident:Vandalism,,,,"Graffiti was written in a public area on the Hamilton College campus that read: ""Kill the Jews wherever you find them"" with swastikas.",
160,67961,10/11/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic bomb threat.,
161,67962,10/11/2024,State College,PA,Antisemitic Incident:Harassment,,,,"A Jewish student at Pennsylvania State University received several antisemitic direct messages on Instagram, including: ""Die you Zionist cunt"" and ""Ur disgusting all Israelis should die.""",
162,67963,10/11/2024,Morrisville,VT,Antisemitic Incident:Vandalism,,,,Swastika graffiti was spray-painted on a bridge.,
163,67948,10/10/2024,Boulder,CO,Antisemitic Incident:Vandalism,,,,A swastika was carved into a chair at a high school library.,
164,67949,10/10/2024,Weston,CT,Antisemitic Incident:Vandalism,,,,Swastikas were carved into a Jewish high school student's locker.,
165,67950,10/10/2024,Waltham,MA,Antisemitic Incident:Vandalism,,,,"A newspaper in the Brandeis University Library containing an article advocating for creating a Hillel House on campus was vandalized with messages that read: ""Zionist"" and ""The Holocaust killed bundists like me not Zionists like you.""",
166,67951,10/10/2024,New York,NY,Antisemitic Incident:Vandalism,,,,A mezuzah on the doorpost of a Jewish home was defaced.,
167,67952,10/10/2024,Plainview,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was drawn in a bathroom stall at a high school.,
168,67953,10/10/2024,Davidson,NC,Antisemitic Incident:Vandalism,,,Patriot Front,"Patriot Front, a white supremacist group, hung a banner and spray-painted stencils with messages that read: ""No Zionists in government,"" ""Better dead than red,"" ""Strong families, strong nations,"" ""Two parties, one tyranny"" and ""Not stolen, conquered.""",
169,67954,10/10/2024,State College,PA,Antisemitic Incident:Harassment,,,,"A Jewish student wearing a Star of David necklace was called a ""Nazi"" while walking past an anti-Israel display at Pennsylvania State University.",
170,67955,10/10/2024,Wyomissing,PA,Antisemitic Incident:Harassment,,,,"An employee at a Jewish Federation office received an antisemitic email that read: ""NUKE ISRAHELL OFF THE FACE OF THE EARTH !!!   To Stand with Israel....is to stand with White genocide"" and ""HEIL HITLER !!! 14/88 !!! HOLOCAUST IS A LIE !!!""",
171,68172,10/9/2024,San Diego,CA,Antisemitic Incident:Harassment,,,,"A middle school student performed a Nazi salute toward two Jewish classmates, one wearing a kippah and the other a pin commemorating the victims of the October 7 2023 terrorist attack.",
172,68173,10/9/2024,Brownstown Township,MI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed antisemitic propaganda around a residential neighborhood.,
173,68174,10/9/2024,Dix Hills,NY,Antisemitic Incident:Vandalism,,,,A swastika was drawn on a classroom table at a high school.,
174,68175,10/9/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"Anti-Israel protesters at Union Square Park shouted antisemitic comments at counter-protesters holding Israeli flags, including: ""You fucking Jews"" and ""Go back to Europe, you are not from Palestine!""",
175,68176,10/9/2024,Sound Beach,NY,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted on the side of a building.,
176,68177,10/9/2024,Charlotte,NC,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted on a stop sign.,
177,68178,10/9/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,A synagogue received a hateful anti-Israel voicemail.,
178,67873,10/8/2024,Sandy Springs,GA,Antisemitic Incident:Harassment,,,,"A rabbi received an antisemitic email calling Zionists ""[A] cross between a Pedophile a Skinhead and a member of the Einsatzgruppen Waffen SS.""",
179,68162,10/8/2024,Berkeley,CA,Antisemitic Incident:Harassment,,,,"A van parked on the edge of the campus of University of California, Berkeley, displayed antisemitic and anti-Israel messages and symbols including: ""Ashkenazis Europeans,"" a Star of David inside a swastika and an inverted red triangle, a symbol that first appeared in Hamas propaganda videos.",
180,68163,10/8/2024,Plantation,FL,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic voicemail from an individual who said, ""Heil Hitler.""",
181,68164,10/8/2024,Rockville,MD,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted outside an elementary school that read: ""Israel rapes kids"" with inverted red triangles.",
182,68165,10/8/2024,Clarkston,MI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League said, ""Every single aspect of the media is Jewish.""",
183,68166,10/8/2024,White Lake,MI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed antisemitic propaganda around a residential neighborhood.,
184,68167,10/8/2024,Charlotte,NC,Antisemitic Incident:Vandalism,,,,Swastika graffiti was drawn on a bench at a playground.,
185,68168,10/8/2024,Lynnwood,WA,Antisemitic Incident:Vandalism,,,,"Graffiti was drawn in a bathroom stall at Edmonds College that read: ""Israel must be destroyed"" in Latin.",
186,68169,10/8/2024,Seattle,WA,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted on a building that read: ""We will honor all our martyrs. Long Live the Intifada!""",
187,68170,10/8/2024,Seattle,WA,Antisemitic Incident:Harassment,,,,An elementary school grade student drew a swastika on a school worksheet and showed it to a Jewish classmate.,
188,68171,10/8/2024,Washington,DC,Antisemitic Incident:Harassment,,,,A synagogue received an antisemitic and anti-Israel letter in the mail that denied the Holocaust.,
189,68134,10/7/2024,Culver City,CA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic bomb threat that read: ""TO SHOW SOLIDARITY WITH PALESTINE AGAINST YOU DEGENERATE KIKE RATS I HAVE STUFFED A NAIL BOMB DOWN THE TOILET IN YOUR INSTITUTION.""",
190,68135,10/7/2024,Glendale,CA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic bomb threat that read: ""TO SHOW SOLIDARITY WITH PALESTINE AGAINST YOU DEGENERATE KIKE RATS I HAVE STUFFED A NAIL BOMB DOWN THE TOILET IN YOUR INSTITUTION.""",
191,68136,10/7/2024,Irvine,CA,Antisemitic Incident:Vandalism,,,,An individual tore down posters raising awareness for kidnapping victims of the October 7th Hamas attack.,
192,68137,10/7/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic bomb threat that read: ""TO SHOW SOLIDARITY WITH PALESTINE AGAINST YOU DEGENERATE KIKE RATS I HAVE STUFFED A NAIL BOMB DOWN THE TOILET IN YOUR INSTITUTION."" (This incident represents one of two institutions targeted in a day.)",
193,68138,10/7/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"A Jewish non-profit received an antisemitic bomb threat that read: ""TO SHOW SOLIDARITY WITH PALESTINE AGAINST YOU DEGENERATE KIKE RATS I HAVE STUFFED A NAIL BOMB DOWN THE TOILET IN YOUR INSTITUTION."" (This incident represents one of two institutions targeted in a day.)",
194,68139,10/7/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"Fliers were posted on a utility box that read: ""Glory to the martyrs"" and ""Victory to the resistance"" above an image from the October 7th Hamas attack.",
195,68140,10/7/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted outside of a dorm building at the University of California, Los Angeles, that read: ""October 7th was not the beginning"" with an inverted red triangle, a symbol that first appeared in propaganda videos promoted by Hamas.",
196,68141,10/7/2024,Oakland,CA,Antisemitic Incident:Harassment,,,,"A Jewish individual received antisemitic messages on Facebook from an acquaintance, including: ""Do you not feel bad for being Jewish and seeing what's going on?"" and ""Fuckin Jews deserve it tbh.""",
197,68142,10/7/2024,Orange,CA,Antisemitic Incident:Harassment,,,,"An inverted red triangle was drawn above a message that read: ""Bring Them Home"" left in chalk by a pro-Israel student group at Chapman University. The inverted red triangle is a symbol that first appeared in propaganda videos promoted by Hamas showing Israeli military targets.",
198,68143,10/7/2024,Redondo Beach,CA,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted along a highway that read: ""Hitler was rite"" and ""10/7"" with a smiley face.",
199,68144,10/7/2024,Sacramento,CA,Antisemitic Incident:Harassment,,,,A large Israel flag with a swastika replacing the Star of David was hung above an overpass.,
200,68145,10/7/2024,Greeley,CO,Antisemitic Incident:Harassment,,,,"""From the river to the sea, Palestine will be free"" was written in chalk on the campus of the University of North Colorado.",
201,68146,10/7/2024,Thornton,CO,Antisemitic Incident:Vandalism,,,,A large swastika was painted on a homeowner's garage door.,
202,68147,10/7/2024,Oxford,CT,Antisemitic Incident:Harassment,,,,Two middle school students harassed a Jewish classmate by playing German marching songs and performing Nazi salutes.,
203,68148,10/7/2024,Baltimore,MD,Antisemitic Incident:Vandalism,,,,"Graffiti was left on a street sign that read: ""Get out of America Jew rat.""",
204,68149,10/7/2024,Franklin,MA,Antisemitic Incident:Vandalism,,,,"Graffiti was spray-painted on the side of a building that read: ""Send the wetbacks back,"" ""Jews run the News,"" ""Jews run America,"" ""MASS DEPORTATIONS NOW"" and ""FUCK Israel.""",
205,68150,10/7/2024,Marblehead,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was spray-painted on a monument at a public park.,
206,68151,10/7/2024,Bloomfield Hills,MI,Antisemitic Incident:Vandalism,,,,"A Jewish Federation building was vandalized with spray-paint that read: ""Fuck Israel"" and ""Intifada"" with inverted red triangles.",
207,68152,10/7/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,"Three individuals shouted at visibly Jewish passersby, ""Go back to Europe!""",
208,68153,10/7/2024,DeWitt,NY,Antisemitic Incident:Harassment,,,,"A Jewish day school received an antisemitic bomb threat that read: ""TO SHOW SOLIDARITY WITH PALESTINE AGAINST YOU DEGENERATE KIKE RATS I HAVE STUFFED A NAIL BOMB DOWN THE TOILET IN YOUR INSTITUTION."" (This incident represents one of two facilities targeted in DeWitt in a day.)",
209,68154,10/7/2024,DeWitt,NY,Antisemitic Incident:Harassment,,,,"A Jewish Federation office received an antisemitic bomb threat that read: ""TO SHOW SOLIDARITY WITH PALESTINE AGAINST YOU DEGENERATE KIKE RATS I HAVE STUFFED A NAIL BOMB DOWN THE TOILET IN YOUR INSTITUTION."" (This incident represents one of two facilities targeted in DeWitt in a day.)",
